CityID,OTH_fact1,OTH_fact2,OTH_fact3,OTH_fact4,OTH_fact5,FIN_fact1,FIN_fact2,FIN_fact3,FIN_fact4,FIN_fact5,Grows?
City175469,NonGrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECFalls,GDPGrowing,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City203741,NonGrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City131520,NonGrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECGrows,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City194363,GrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECFalls,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City128478,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECGrows,GDPGrowing,PCEGrowing,IEDownTrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City185407,GrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City195910,GrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECGrows,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City143161,NonGrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City120728,GrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City194807,GrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECGrows,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City111746,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECGrows,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City156162,GrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECGrows,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City128830,NonGrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECFalls,GDPGrowing,PCEGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City138945,NonGrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECGrows,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City198887,NonGrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECGrows,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City191837,NonGrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECGrows,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City111915,NonGrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECGrows,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City160693,NonGrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECFalls,GDPGrowing,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City118190,NonGrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECFalls,GDPGrowing,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City148204,GrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECFalls,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City147566,GrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECGrows,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City125098,NonGrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECFalls,GDPDownTrend,PCEGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City152173,GrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECFalls,GDPGrowing,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City125079,GrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City157439,NonGrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECFalls,GDPGrowing,PCEGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City111680,GrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECGrows,GDPGrowing,PCEGrowing,IEDownTrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City182958,NonGrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECGrows,GDPDownTrend,PCEGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City162204,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECGrows,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City138701,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City136565,NonGrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECGrows,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City175067,NonGrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECGrows,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City190905,NonGrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECFalls,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City189965,NonGrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City161724,GrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECGrows,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City211429,NonGrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECGrows,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City163109,NonGrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City179450,NonGrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECFalls,GDPDownTrend,PCEGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City211170,GrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECFalls,GDPGrowing,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City165039,NonGrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECGrows,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City186846,GrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECGrows,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City123325,NonGrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECGrows,GDPGrowing,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City128810,GrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City175761,GrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECGrows,GDPGrowing,PCEGrowing,IEDownTrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City143664,GrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECFalls,GDPDownTrend,PCEGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City163739,NonGrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECGrows,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City144994,NonGrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECGrows,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City136778,NonGrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City211037,GrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECFalls,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City209046,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City123221,GrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECGrows,GDPGrowing,PCEGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City187399,GrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECGrows,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City205534,GrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECGrows,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City130636,GrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECGrows,GDPGrowing,PCEGrowing,IEDownTrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City197487,GrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECGrows,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City182822,NonGrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECFalls,GDPDownTrend,PCEGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City113318,NonGrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECGrows,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City166541,GrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECFalls,GDPGrowing,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City135963,NonGrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECGrows,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City161649,NonGrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECFalls,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City129723,NonGrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City116851,GrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECFalls,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City205344,GrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECGrows,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City183297,GrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECFalls,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City192973,NonGrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECGrows,GDPGrowing,PCEGrowing,IEDownTrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City165048,NonGrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECGrows,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City183813,NonGrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECGrows,GDPGrowing,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City189109,NonGrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECFalls,GDPGrowing,PCEGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City210048,NonGrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECGrows,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City152713,GrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECGrows,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City139420,NonGrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECFalls,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City204174,NonGrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECGrows,GDPGrowing,PCEGrowing,IEDownTrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City191071,GrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECGrows,GDPDownTrend,PCEGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City193480,NonGrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECGrows,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City141739,GrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECFalls,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City169747,GrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECGrows,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City111294,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECGrows,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City119106,GrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECGrows,GDPGrowing,PCENotGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City212130,NonGrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECFalls,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City172370,NonGrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECGrows,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City164161,NonGrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECFalls,GDPDownTrend,PCEGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City189274,GrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECGrows,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City157380,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECGrows,GDPGrowing,PCEGrowing,IEDownTrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City164516,NonGrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECFalls,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City191976,GrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECGrows,GDPGrowing,PCENotGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City170313,NonGrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City122937,NonGrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECFalls,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City123691,GrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECGrows,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City136411,NonGrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECFalls,GDPGrowing,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City165473,GrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City127077,GrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECGrows,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City170977,NonGrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City163209,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City182643,GrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City201574,NonGrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECGrows,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City151258,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECFalls,GDPGrowing,PCEGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City124262,NonGrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECGrows,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City123372,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City134644,GrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECGrows,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City197007,GrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City138717,NonGrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECGrows,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City203937,GrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECFalls,GDPGrowing,PCEGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City159465,NonGrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City130488,GrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECGrows,GDPGrowing,PCEGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City135569,NonGrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECGrows,GDPDownTrend,PCEGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City119439,GrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECFalls,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City153073,NonGrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECGrows,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City173591,NonGrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECGrows,GDPGrowing,PCEGrowing,IEDownTrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City202529,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECGrows,GDPGrowing,PCEGrowing,IEDownTrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City133073,GrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECFalls,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City144491,NonGrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECFalls,GDPDownTrend,PCEGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City123668,GrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECFalls,GDPGrowing,PCEGrowing,IEDownTrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City155761,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City202977,GrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECGrows,GDPGrowing,PCEGrowing,IEDownTrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City179918,GrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECFalls,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City119976,GrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECGrows,GDPGrowing,PCEGrowing,IEDownTrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City119653,GrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City190484,GrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECGrows,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City127438,NonGrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City184397,NonGrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City148143,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City150530,GrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECFalls,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City186791,GrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECFalls,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City160594,NonGrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECGrows,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City111425,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECGrows,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City153560,GrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECFalls,GDPDownTrend,PCEGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City193460,NonGrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City142781,NonGrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECFalls,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City115726,NonGrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECGrows,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City148499,NonGrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City140224,GrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City130097,GrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECGrows,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City160773,GrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECGrows,GDPGrowing,PCENotGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City163663,GrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECFalls,GDPGrowing,PCEGrowing,IEDownTrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City147148,GrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECGrows,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City122454,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City115949,NonGrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECGrows,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City208199,NonGrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECGrows,GDPDownTrend,PCEGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City205190,NonGrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECFalls,GDPGrowing,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City188054,GrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City182253,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECGrows,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City168648,GrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECGrows,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City149789,NonGrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECFalls,GDPGrowing,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City130730,GrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECGrows,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City134337,GrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECGrows,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City200919,GrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECGrows,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City193889,NonGrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECFalls,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
